181,187
181,187,216
181,187,215
181,189,246,353
181,189,246,364
181,189,246,357
181,189,246,351
181,189,246,359
181,185,245,400
181,189,246,355
181,189,246,354
181,189,246,349
181,189,246,361
181,183,230,429
181,189,249,388
181,185,244,390
181,185,244,391
181,189,249,384
181,189,246,350
181,185,253,344
181,185,253,345
181,189,7028,383
181,185,253,346
181,189,249,381
181,189,246,358
181,189,249,386
181,189,249,385
181,189,248,374
181,189,246,415
181,189,7027,413
181,189,246,412
181,185,253,346
181,185,253,345
181,185,244,391
181,189,246,419
181,185,253,344
181,189,246,415
181,189,7027,413
181,191,7043,334
181,191,7038,339
181,191,7034,324
181,191,7032,331
181,191,235,376
181,191,7036,335
181,191,7039,323
181,189,246,419
181,189,246,412
181,185,244,390
181,189,249,382
181,185,244,397
181,185,244,395
181,185,244,409
181,185,244,402
181,185,245,399
181,185,245,394
181,191,7041,337
181,185,244,401
181,191,7041,338
181,185,244,410
181,185,244,406
181,185,244,408
181,185,245,400
181,188,222,365
181,185,245,396
181,185,244,393
181,185,245,405
181,185,245,403
181,185,244,398
181,185,244,404
181,183,229,428
181,189,249,388
181,189,249,384
181,189,249,381
181,189,249,386
181,189,249,385
181,189,249,382
181,183,232,422
181,189,252,435
181,189,252,436
181,189,247,377
181,189,7028,383
181,189,247,378
181,189,247,378
181,189,247,377
181,188,222,365
181,188,224,375
181,189,249,385
181,189,249,382
181,189,7028,383
181,189,246,364
181,189,246,348
181,189,246,356
181,189,7025,362
181,189,7024,347
181,189,249,384
181,189,249,386
181,189,249,388
181,189,249,381
181,189,246,357
181,189,246,353
181,189,246,350
181,189,246,354
181,189,246,358
181,189,246,349
181,189,246,361
181,189,246,360
181,189,246,359
181,189,246,371
181,189,246,370
181,189,246,351
181,185,244,398
181,185,244,404
181,185,245,396
181,185,244,393
181,185,245,405
181,185,245,403
181,185,245,400
181,189,246,355
181,185,244,397
181,185,244,395
181,185,244,409
181,185,244,402
181,185,245,399
181,185,245,394
181,185,244,401
181,185,244,408
181,185,244,406
181,185,244,410
181,183,231,389
181,189,252,436
181,189,252,435
181,185,244,390
181,189,247,378
181,185,244,391
181,188,224,375
181,185,253,346
181,189,247,377
181,185,253,345
181,185,253,344
181,189,249,388
181,183,243,430
181,189,249,384
181,189,249,381
181,189,249,386
181,189,249,385
181,189,7028,383
181,189,249,382
181,189,252,436
181,189,252,435
181,183,240,316
181,183,238,309
181,185,244,397
181,185,244,395
181,185,244,409
181,185,244,402
181,185,244,398
181,185,244,404
181,185,245,396
181,185,244,410
181,185,244,393
181,185,245,403
181,185,245,405
181,185,245,400
181,185,245,399
181,185,245,394
181,185,244,401
181,185,244,408
181,185,244,406
181,189,7027,413
181,189,246,412
181,183,239,326
181,185,244,391
181,185,244,390
181,189,246,415
181,189,246,419
181,189,246,364
181,189,246,350
181,189,246,351
181,189,246,357
181,189,246,353
181,189,246,371
181,189,246,356
181,189,246,359
181,189,246,360
181,189,246,361
181,189,246,355
181,189,246,354
181,189,246,358
181,189,7025,362
181,189,246,348
181,189,246,349
181,189,7024,347
181,189,246,370
181,189,248,374
181,189,248,374
181,183,233,372
181,185,253,346
181,185,253,345
181,185,253,344
181,185,244,397
181,185,244,395
181,185,244,409
181,185,245,399
181,185,244,402
181,185,245,394
181,185,244,406
181,185,244,401
181,185,244,408
181,185,244,410
181,185,244,398
181,185,244,404
181,185,245,396
181,185,244,393
181,185,245,405
181,185,245,400
181,185,245,403
181,183,241,417
181,183,236,368
181,183,242,426
181,189,247,378
181,189,247,377
181,183,237,411
181,188,220,311
181,188,219,367
181,191,7036,335
181,191,7038,339
181,191,7043,334
181,191,7034,324
181,191,7032,331
181,191,7041,338
181,191,7039,323
181,191,7041,337
181,183,232,422
181,183,230,429
181,183,241,417
181,191,235,376
181,183,233,372
181,191,228,306
181,191,228,313
181,191,228,301
181,191,7042,314
181,191,7037,308
181,191,228,307
181,191,228,300
181,191,228,310
181,183,232,422
181,188,224,375
181,183,229,428
181,187,7017,293
181,187,7015,273
181,187,7014,271
181,187,7016,275
181,187,7017,274
181,187,7018,294
181,187,7021,296
181,187,7020,295
181,183,240,316
181,183,241,417
181,188,222,365
181,187,216,268
181,187,216,269
181,187,216,270
181,183,230,429
181,183,239,326
181,183,240,316
181,183,233,372
181,183,243,430
181,183,229,428
181,189,252,436
181,189,252,435
181,183,231,389
181,188,220,311
181,185,253,346
181,185,253,344
181,185,253,345
181,185,244,397
181,185,244,395
181,185,244,409
181,185,244,402
181,185,244,401
181,185,244,406
181,185,245,399
181,185,245,394
181,185,244,398
181,185,244,404
181,185,245,396
181,185,244,393
181,185,245,405
181,185,245,403
181,185,245,400
181,183,238,309
181,189,246,415
181,189,7027,413
181,189,246,419
181,189,246,412
181,185,244,410
181,185,244,408
181,185,244,390
181,185,244,391
181,189,246,364
181,183,236,368
181,189,246,348
181,183,236,368
181,189,246,359
181,189,246,356
181,189,7024,347
181,189,246,350
181,189,246,354
181,189,246,358
181,189,246,357
181,189,246,353
181,189,246,351
181,189,7025,362
181,189,246,360
181,189,246,371
181,189,246,370
181,189,246,349
181,189,246,361
181,189,246,355
181,183,243,430
181,183,242,426
181,188,224,375
181,183,237,411
181,189,248,374
181,188,222,365
181,189,247,378
181,189,247,377
181,188,219,367
181,183,237,411
181,183,242,426
181,183,239,326
181,183,231,389
181,189,249,384
181,189,249,388
181,189,249,381
181,189,249,386
181,183,238,309
181,189,249,385
181,189,249,382
181,189,7028,383
181,191,7038,339
181,191,7043,334
181,191,7034,324
181,191,7039,323
181,191,7041,337
181,191,7041,338
181,191,7032,331
181,191,7036,335
181,191,228,306
181,191,228,313
181,191,228,301
181,191,228,300
181,191,228,307
181,191,7042,314
181,191,7037,308
181,191,228,310
181,191,235,376
181,191,228,306
181,191,228,313
181,191,228,307
181,191,228,301
181,191,7042,314
181,191,228,300
181,191,7037,308
181,191,228,310
181,191,7038,339
181,191,7032,331
181,191,7036,335
181,191,7039,323
181,191,7041,337
181,191,7041,338
181,191,7043,334
181,191,7034,324
181,191,7038,339
181,191,7034,324
181,191,7032,331
181,191,7036,335
181,191,7041,338
181,191,7039,323
181,191,7041,337
181,189,247,377
181,191,235,376
181,191,7043,334
181,189,247,378
181,189,246,415
181,189,246,419
181,189,246,412
181,189,7027,413
181,191,228,306
181,191,228,313
181,191,228,301
181,191,228,300
181,191,228,307
181,191,7042,314
181,191,7037,308
181,191,228,310
181,191,235,376
181,189,248,374
181,189,249,388
181,189,249,384
181,189,249,381
181,189,249,386
181,189,249,385
181,189,7028,383
181,189,252,436
181,189,252,435
181,189,246,348
181,189,246,356
181,189,7025,362
181,189,7024,347
181,189,246,360
181,189,246,359
181,189,246,371
181,189,246,370
181,189,246,353
181,189,246,357
181,189,246,351
181,189,246,350
181,189,246,354
181,189,246,358
181,189,246,349
181,189,246,361
181,189,246,355
181,189,246,364
181,507
181,491
181,491
181,507
511,514
511,514
1980,1993
181,507
3587,5687
3587,4651
181,491
511,515
511,516
511,513
511,518
511,515,537
511,515,538
511,515,534
511,515,533
511,515,539
511,513,521
511,513,519
511,513,520
511,518,530
511,518,525
511,518,526
511,518,527
511,518,532
511,518,528
511,518,529
511,518,531
511,515,538,637
511,515,538,632
511,515,538,638
511,515,538,633
511,515,538,635
511,515,538,636
511,515,538,634
511,518,526,624
511,518,530,625
511,518,526,623
511,518,528,604
511,515,534,600
511,518,528,608
511,518,528,603
511,518,528,602
511,515,537,609
511,518,528,605
511,518,526,589
511,518,528,606
511,518,7081,584
511,518,526,580
511,518,526,577
511,518,526,586
511,518,526,578
511,518,526,585
511,513,7084,548
511,513,519,543
511,513,519,544
511,513,521,570
511,513,521,568
511,513,521,569
511,518,526,587
511,513,7082,546
511,518,526,582
511,513,7083,545
511,513,521,567
511,518,526,581
511,518,526,588
511,518,526,583
511,515,533,640
511,518,532,643
511,518,532,645
511,515,533,639
511,518,532,644
511,513,520,542
511,513,7086,541
511,513,7085,540
511,515,533,631
511,515,539,629
511,515,539,627
511,515,539,630
511,515,539,641
511,515,539,626
511,515,539,642
511,518,527,613
511,518,527,614
511,518,527,616
511,518,527,612
511,518,527,619
511,518,527,615
511,518,525,573
511,518,525,572
511,518,525,574
511,518,525,571
511,518,525,576
511,518,529,610
511,518,529,611
511,518,531,622
511,514
181,491
181,'183'
181,183,452
181,183,460
181,183,241
181,183,233
181,183,473
181,183,441
181,183,447
181,183,466
181,183,243
181,183,231
181,183,242
181,183,229
181,183,237
181,183,452,453
181,183,452,458
181,183,452,459
181,183,452,454
181,183,452,457
181,183,452,456
181,183,452,455
181,183,460,463
181,183,460,462
181,183,460,464
181,183,460,465
181,183,460,461
181,183,233,496
181,183,233,495
181,183,233,497
181,183,233,498
181,183,233,494
181,183,233,499
181,183,233,493
181,183,473,475
181,183,473,474
181,183,473,479
181,183,473,477
181,183,473,478
181,183,473,476
181,183,441,446
181,183,441,443
181,183,441,442
181,183,441,445
181,183,441,444
181,183,447,450
181,183,447,448
181,183,447,451
181,183,447,449
181,183,466,467
181,183,466,471
181,183,466,469
181,183,466,468
181,183,466,472
181,183,466,470
181,183,243,430
181,183,231,389
181,183,242,426
181,183,229,428
181,183,237,411
181,491
181,491
181,183,239
181,183,238
181,183,239,326
181,183,238,309
651,657,706,794
651,657,706,808
181,491
511,514
181,508
181,508
181,508
181,492
181,492
181,182
181,190
181,492
181,492
511,512
511,512
511,512
4291,4292,4298,4328
4291,4292,4299,4321
4291,4292,4300,4322
4291,4756,4763,4771
181,191,7035,328
181,191,7033,322
4291,4292,4298,4328
4291,4292,4299,4321
4291,4292,4300,4322
4291,4297
181,509
4291,4297
181,492
1980,1991
1980,1991,2179
1980,1991,2003
1980,1991,2179,2221
1980,1991,2179,2219
1980,1991,2179,2216
1980,1991,2003,2078
1980,1991,2003,2079
1980,1991,2003,2077
987,997
987,997,1062
987,997,1061
987,997,1062,1158
987,997,1062,1161
987,997,1062,1162
987,997,1061,1155
987,997,1061,1157
987,997,1061,1154
3587,'6081'
3587,6081,6415
3587,6081,6414
3587,6081,6415,6421
3587,6081,6415,6421
3587,6081,6415,6424
3587,6081,6415,6425
3587,6081,6415,6424
3587,6081,6414,6417
3587,6081,6414,6417
3587,6081,6414,6419
3587,6081,6414,6416
511,515
511,516
511,518
511,514
511,512
511,515,538
511,515,533
511,515,537
511,515,539
511,515,534
511,516,524
511,516,522
511,516,523
511,518,530
511,518,526
511,518,525
511,518,527
511,518,532
511,518,528
511,518,529
511,518,531
511,516,522,550
511,516,522,552
511,516,522,563
511,516,522,554
511,516,522,556
511,516,522,561
511,516,522,549
511,515,539,630
511,515,539,641
511,516,522,560
511,515,538,632
511,516,522,565
511,516,522,562
511,516,522,559
511,516,522,557
511,516,522,551
511,516,522,553
511,516,522,558
511,516,522,555
511,515,538,637
511,515,538,633
511,515,538,634
511,515,538,635
511,515,538,638
511,515,538,636
511,515,539,626
511,515,533,631
511,515,539,629
511,515,539,642
511,515,539,627
511,516,524,607
511,516,524,599
511,516,524,597
511,516,524,595
511,516,524,594
511,516,524,598
511,516,524,592
511,516,524,596
511,516,524,593
511,518,526,624
511,518,526,623
511,516,7092,591
511,518,530,625
511,516,523,590
511,518,526,587
511,518,526,583
511,518,526,582
511,518,526,581
511,518,526,580
511,518,526,589
511,518,526,585
511,518,526,578
511,518,526,577
511,518,526,586
511,518,7081,584
511,518,526,588
511,515,533,639
511,515,533,640
511,518,532,643
511,518,525,572
511,518,525,573
511,518,525,576
511,518,525,571
511,518,525,574
511,518,532,644
511,518,532,645
511,515,534,600
511,518,531,622
511,515,537,609
511,518,527,612
511,518,527,613
511,518,527,616
511,518,527,619
511,518,527,614
511,518,528,605
511,518,528,604
511,518,528,608
511,518,528,602
511,518,527,615
511,518,528,603
511,518,528,606
511,518,529,610
511,518,529,611
987,992
987,1001
651,656
181,191,7035,328
181,191,7033,322
181,190,254
181,190,254,439
181,190,262
181,190,262,437
181,190,260
181,190,260,423
181,190,259
181,190,257
181,190,256
181,190,261
181,190,258
181,190,255
181,190,259,431
181,190,257,427
181,190,256,434
181,190,261,438
181,190,258,432
181,190,255,433
511,517
511,516
511,515
511,513
511,518
511,514
511,512
511,516,522
511,516,523
511,516,524
511,513,519
511,513,520
511,513,521
511,518,532
511,518,531
511,518,530
511,518,526
511,518,527
511,518,528
511,518,529
511,518,525
511,515,537
511,515,538
511,515,534
511,515,533
511,515,539
511,516,522,550
511,516,522,552
511,516,522,563
511,516,522,560
511,516,522,562
511,516,522,554
511,516,522,565
511,516,522,551
511,516,522,556
511,513,7084,548
511,516,522,553
511,516,523,590
511,516,522,549
511,516,522,561
511,516,522,558
511,516,522,559
511,513,7082,546
511,516,7092,591
511,516,522,557
511,516,522,555
511,513,519,544
511,513,7083,545
511,513,519,543
511,513,520,542
511,513,7086,541
511,513,7085,540
511,513,521,570
511,513,521,567
511,513,521,568
511,513,521,569
511,516,524,597
511,516,524,592
511,516,524,598
511,516,524,595
511,516,524,594
511,516,524,593
511,516,524,596
511,516,524,599
511,518,525,573
511,518,525,572
511,515,537,609
511,518,525,576
511,518,525,571
511,515,538,637
511,518,525,574
511,515,538,632
511,515,538,638
511,515,538,636
511,515,538,635
511,515,538,634
511,515,538,633
511,516,524,607
511,515,539,627
511,515,539,630
511,515,539,641
511,515,539,626
511,515,533,631
511,515,539,629
511,518,529,610
511,515,539,642
511,518,527,614
511,518,527,613
511,518,527,619
511,518,527,612
511,518,529,611
511,518,527,615
511,518,527,616
511,518,526,624
511,518,530,625
511,518,526,623
511,515,533,640
511,518,532,643
511,518,532,644
511,515,533,639
511,518,528,602
511,518,528,605
511,518,528,608
511,518,528,603
511,518,528,606
511,518,526,589
511,518,7081,584
511,518,531,622
511,518,528,604
511,518,526,580
511,518,526,577
511,518,526,586
511,518,526,578
511,518,526,587
511,518,526,582
511,518,526,581
511,518,526,588
511,518,526,583
4291,4295
4291,4295,4312
4291,4295,4314
4291,4295,4313
4291,4295,4313,4334
4291,4295,4314,4335
4291,4295,4312,4326
4291,4295
4291,4295,4312
4291,4295,4314
4291,4295,4313
4291,4295,4313,4334
651,663
987,998
1980,1986
987,996
4291,4295,4312,4326
4291,4295,4314,4335
1980,1989
987,1000
651,660
3587,5810
181,491
511,515,539,628
511,513
511,513,521
511,513,520
511,513,519
511,513,521,568
511,513,521,569
511,513,521,567
511,513,521,570
511,513,7082,546
511,513,7083,545
511,513,7084,548
511,513,519,543
511,513,519,544
511,513,7086,541
511,513,7085,540
511,513,520,542
511,515,539,628
181,492
181,492
181,191,7033,322
181,191,7033,322
181,480
181,480,484
181,480,485
181,480,483
181,480,481
181,480,482
181,480,484,489
181,480,485,490
181,480,483,488
181,480,481,486
181,480,482,487
511,517
511,517
1980,1986
651,656
3587,4651
511,515,539,628
181,182,192
181,182,204
181,182,206
181,182,211
181,182,212
181,182,210
181,182,199
181,182,195
181,182,197
181,182,192,263
181,182,204,317
181,182,206,380
181,182,211,297
181,182,212,312
181,182,210,369
181,182,199,288
181,182,195,281
181,182,197,265
1980,5826
1980,7168
651,7326
3061,3322
3061,3322,3327
3061,3322,3325
3061,3322,3330
3061,3322,3326
3061,3322,3325,3343
3061,3322,3326,3341
3061,3322,3326,3340
3061,3322,3327,3414
3061,3322,3330,3418
3061,3068
3061,3068,3093
3061,3068,3093,3208
3061,3068,3090
3061,3068,3091
3061,3068,3091,3203
3061,3068,3090,3100
3061,3065
3061,3065,13137,3172
3061,3065,7205,3167
3061,3065,7204,3174
3061,3065,7203,3173
3061,3065,7202,3169
3061,3065,7193,3165
3061,3064
3061,7231,3086
3061,3064,3085
3061,7231,7233,3122
3061,7231,7235,3114
3061,7231,3086,3111
3061,7231,7237,3116
3061,7231,7236,3115
3061,7231,7239,3121
3061,7231,7238,3120
3061,3067
3061,7311
3061,8398
3061,3063
3061,7272,3082
3061,7276,3083
3061,3063,3084
3061,7240,3080
3061,7272,7273,3130
3061,7272,7274,3131
3061,7272,7275,3139
3061,7272,3082,3132
3061,7276,7278,3103
3061,7276,7277,3102
3061,7276,7284,3108
3061,7276,7281,3106
3061,7276,7283,3107
3061,7276,3083,3110
3061,7276,7279,3104
3061,7276,7280,3105
3061,3063,7289,3210
3061,3063,7288,3209
3061,3063,7286,3206
3061,3063,7287,3207
3061,3063,7290,3216
3061,3063,3084,3211
3061,7252,7271,3179
3061,7252,7269,3175
3061,7240,7246,3201
3061,7240,7245,3200
3061,7240,7244,3199
3061,7240,7241,3196
3061,7240,7243,3198
3061,7240,7242,3197
3061,3069
3061,3069,3089
3061,3069,3087
3061,3069,3088
3061,3069,3089,3181
3061,3069,3087,3160
3061,3069,3087,3159
3061,3069,3087,3163
3061,3069,3088,3144
3061,3069,3088,3143
3061,3070
3061,7309,3095
3061,3070,3097
3061,7309,3095,3230
3061,7309,3095,3231
3061,7309,3095,3228
3061,7309,3095,3232
3061,7309,3095,3229
3061,7309,3095,3227
3061,3490,7212,3241
3061,3490,7213,3243
3061,3490,7214,3245
3061,3070,7299,3213
3061,3070,7302,3218
3061,3070,3097,3219
3587,'5688'
3587,5688,5691
3587,5688,5692
3587,5688,5690
3587,5811
3587,5811,5814
3587,5811,5815
3587,5811,5812
3587,5811,5816
3587,'4260'
3587,4260,4266
3587,4260,5824
3587,4260,5822
3587,'3834'
3587,3834,5729
3587,3834,5743
3587,'4213'
3587,4213,4250
3587,4213,4252
3587,4213,4214
651,'655'
651,655,701
651,655,4108
651,655,4106
651,655,698
651,655,694
651,655,695
651,655,4110
651,658,4089
651,658,4090
651,658,4091
651,4035
651,4035,4037
651,4035,4040
651,4035,4038
651,4035,4049
651,4074
1980,7169
1980,1988,7170
1980,4128
1980,1988,4132
1980,1990
1980,1990,7184
1980,1990,2006
1980,1990,2005
1980,1990,2182
1980,1990,2182
1980,1990,2005
1980,1987
1980,1987,2155
1980,1987,2156
1980,1987,2157
1980,1987,2170
1980,1987,1996
1980,6995
1980,6995,7001
1980,6995,6996
1980,6995,7002
1980,6995,7003
3061,7252
3061,7276
3061,3063
3061,7251
3061,7252,3081
3061,7252,3081,6402
3061,7252,7269
3061,7252,7271
3061,7252,7270
3061,7252,7269
3061,7252,7271
3061,7252,7269,3175
3061,7252,7271,3179
3061,7252,7270,7267
3061,7252,7269,3175
3061,7276,7278
3061,7276,7281
3061,7276,7284
3061,7276,7282
3061,7276,7283
3061,7276,3083
3061,7276,7279
3061,7276,7278,3103
3061,7276,7281,3106
3061,7276,7284,3108
3061,7276,7282,6403
3061,7276,7283,3107
3061,7276,3083,3110
3061,7276,7279,3104
3061,7251,5302
3061,7251,7253
3061,7251,7255
3061,7251,7257
3061,7251,7259
3061,7251,7261
3061,7251,5302,5304
3061,7251,7253,7254
3061,7251,7255,7256
3061,7251,7257,7258
3061,7251,7259,7260
3061,7251,7261,7262
3061,7248
3061,7240
3061,7248,7249
3061,7248,7250
3061,7248,6407
3061,7248,7250
3061,7248,6407
3061,7248,7249
3061,7248,7249,6410
3061,7248,7250,6411
3061,7248,13136,6412
3061,7248,7250,6411
3061,7248,6407,6413
3061,7248,7249,6410
3061,7240,7243
3061,7240,7242
3061,7240,7247
3061,7240,7331
3061,7240,7243,3198
3061,7240,7242,3197
3061,7240,7247,6983
3061,7240,7331,7332
1980,6995,7001,7010
1980,6995,6996,7005
1980,6995,7002,7007
1980,6995,7003,7009
1980,1987,2170,2194
1980,1987,2157,2249
1980,1987,2156,2199
1980,1987,2155,2192
